"url","id","parent","label_en","label_it","level"
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B42","B42","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.13","Sporotrichosis","Sporotricosi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B44","B44","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.13","Aspergillosis","Aspergillosi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B44.0","B44.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.13","Invasive pulmonary aspergillosis","Aspergillosi polmonare invasiva",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B44.7","B44.7","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.13","Disseminated aspergillosis","Aspergillosi disseminata",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B45","B45","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.13","Cryptococcosis","Criptococcosi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B46","B46","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.13","Zygomycosis","Zigomicosi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B47","B47","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.13","Mycetoma","Micetoma",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B50","B50","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.14","Plasmodium falciparum malaria","Malaria da Plasmodium falciparum",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B51","B51","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.14","Plasmodium vivax malaria","Malaria da Plasmodium vivax",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B52","B52","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.14","Plasmodium malariae malaria","Malaria da Plasmodium malariae",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B53.0","B53.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.14","Plasmodium ovale malaria","Malaria da Plasmodium ovale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B55","B55","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.14","Leishmaniasis","Leishmaniosi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B58","B58","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.14","Toxoplasmosis","Toxoplasmosi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B65","B65","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.15","Schistosomiasis [bilharziasis]","Schistosomiasi (bilharziosi)",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B67","B67","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.15","Echinococcosis","Echinococcosi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B75","B75","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.15","Trichinellosis","Trichinellosi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B76.0","B76.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.15","Ancylostomiasis","Anchilostomiasi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B86","B86","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.16","Scabies","Scabbia",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/B94.2","B94.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/I.17","Sequelae of viral hepatitis","Sequele di epatite virale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C00","C00","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of lip","Tumore maligno del labbro",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C01","C01","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of base of tongue","Tumore maligno della base della lingua",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C02","C02","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of other and unspecified parts of tongue","Tumore maligno di altre e non specificate parti della lingua",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C03","C03","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of gum","Tumore maligno della gengiva",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C04","C04","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of floor of mouth","Tumore maligno del pavimento orale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C05","C05","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of palate","Tumore maligno del palato",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C06","C06","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of other and unspecified parts of mouth","Tumore maligno di altre e non specificate parti della bocca",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C07","C07","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of parotid gland","Tumore maligno della parotide",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C08","C08","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of other and unspecified major salivary glands","Tumore maligno di altre e non specificate ghiandole salivari maggiori",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C09","C09","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of tonsil","Tumore maligno della tonsilla",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C10","C10","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of oropharynx","Tumore maligno dell'orofaringe",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C11","C11","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of nasopharynx","Tumore maligno della rinofaringe",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C12","C12","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of piriform sinus","Tumore maligno del seno piriforme",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C13","C13","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of hypopharynx","Tumore maligno dell'ipofaringe",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C15","C15","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of oesophagus","Tumore maligno dell'esofago",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C16","C16","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of stomach","Tumore maligno dello stomaco",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C17","C17","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of small intestine","Tumore maligno dell'intestino tenue",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C18","C18","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of colon","Tumore maligno del colon",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C19","C19","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of rectosigmoid junction","Tumore maligno della giunzione retto-sigmoidea",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C20","C20","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of rectum","Tumore maligno del retto",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C21","C21","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of anus and anal canal","Tumore maligno dell'ano e del canale anale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C22","C22","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of liver and intrahepatic bile ducts","Tumore maligno del fegato e dei dotti biliari intraepatici",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C22.0","C22.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm: Liver cell carcinoma","Carcinoma epatocellulare",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C22.1","C22.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm: Intrahepatic bile duct carcinoma","Carcinoma delle vie biliari intraepatiche",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C22.3","C22.3","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm: Angiosarcoma of liver","Angiosarcoma del fegato",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C23","C23","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of gallbladder","Tumore maligno della colecisti",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C24","C24","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of other and unspecified parts of biliary tract","Tumore maligno di altre e non specificate parti delle vie biliari",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C25","C25","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of pancreas","Tumore maligno del pancreas",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C30","C30","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm of nasal cavity and middle ear","Tumore maligno di cavità nasale e dell'orecchio medio",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C31","C31","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm of accessory sinuses","Tumore maligno dei seni paranasali",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C31.0","C31.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm: Maxillary sinus","Tumore maligno del seno mascellare",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C31.1","C31.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm: Ethmoidal sinus","Tumore maligno del seno etmoidale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C31.2","C31.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm: Frontal sinus","Tumore maligno del seno frontale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C31.3","C31.3","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm: Sphenoidal sinus","Tumore maligno del seno sfenoidale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C32","C32","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm of larynx","Tumore maligno della laringe",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C33","C33","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm of trachea","Tumore maligno della trachea",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C34","C34","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm of bronchus and lung","Tumore maligno dei bronchi e del polmone",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C37","C37","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm of thymus","Tumore maligno del timo",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C40","C40","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.4","Malignant neoplasm of bone and articular cartilage of limbs","Tumore maligno di osso e cartilagine articolare degli arti",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C43","C43","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.5","Malignant melanoma of skin","Melanoma maligno della cute",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C44","C44","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.5","Other malignant neoplasms of skin","Altri tumori maligni della cute",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C45","C45","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.6","Mesothelioma","Mesotelioma",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C45.0","C45.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.6","Mesothelioma of pleura","Mesotelioma della pleura",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C45.1","C45.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.6","Mesothelioma of peritoneum","Mesotelioma del peritoneo",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C45.2","C45.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.6","Mesothelioma of pericardium","Mesotelioma del pericardio",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C45.7","C45.7","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.6","Mesothelioma of other sites","Mesotelioma di altre sedi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C46","C46","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.6","Kaposi sarcoma","Sarcoma di Kaposi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C47","C47","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.6","Malignant neoplasm of peripheral nerves and autonomic nervous system","Tumore maligno dei nervi periferici e del sistema nervoso autonomo",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C48","C48","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.6","Malignant neoplasm of retroperitoneum and peritoneum","Tumore maligno del retroperitoneo e peritoneo",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C49","C49","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.6","Malignant neoplasm of other connective and soft tissue","Tumore maligno del tessuto connettivo e di altri tessuti molli",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C50","C50","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.7","Malignant neoplasm of breast","Tumore maligno della mammella",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C53","C53","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.8","Malignant neoplasm of cervix uteri","Tumore maligno della cervice uterina",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C56","C56","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.8","Malignant neoplasm of ovary","Tumore maligno dell'ovaio",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C61","C61","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.9","Malignant neoplasm of prostate","Tumore maligno della prostata",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C62","C62","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.9","Malignant neoplasm of testis","Tumore maligno del testicolo",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C63","C63","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.9","Malignant neoplasm of other and unspecified male genital organs","Tumore maligno di altro e non specificato organo genitale maschile",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C64","C64","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.10","Malignant neoplasm of kidney, except renal pelvis","Tumore maligno del rene, ad eccezione della pelvi renale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C65","C65","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.10","Malignant neoplasm of renal pelvis","Tumore maligno della pelvi renale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C66","C66","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.10","Malignant neoplasm of ureter","Tumore maligno dell'uretere",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C67","C67","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.10","Malignant neoplasm of bladder","Tumore maligno della vescica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C69","C69","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of eye and adnexa","Tumore maligno dell'occhio e degli annessi oculari",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C71","C71","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.1","Malignant neoplasm of brain","Tumore maligno dell'encefalo",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C73","C73","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of thyroid gland","Tumore maligno della tiroide",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C74","C74","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.2","Malignant neoplasm of adrenal gland","Tumore maligno della ghiandola surrenale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C80","C80","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.3","Malignant neoplasm, without specification of site","Tumore maligno di sede non specificata",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C81","C81","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.4","Hodgkin lymphoma","Morbo di Hodgkin",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C82","C82","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.4","Follicular lymphoma","Linfoma non Hodgkin follicolare (nodulare)",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C83","C83","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.4","Non-follicular lymphoma","Linfoma non Hodgkin diffuso",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C84","C84","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.4","Mature T/NK-cell lymphomas","Linfoma a cellule T periferiche e cutanee",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C85","C85","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.4","Other and unspecified types of non-Hodgkin lymphoma","Altri e non specificati tipi di linfomi non Hodgkin",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C88","C88","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.4","Malignant immunoproliferative diseases","Malattie maligne immunoproliferative",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/C90","C90","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/II.4","Multiple myeloma and malignant plasma cell neoplasms","Mieloma multiplo e tumori plasmacellulari maligni",3
